cve,cvssV3,cvssV2
CVE-2008-4631,NA,10.0
CVE-2008-4632,NA,6.8
CVE-2008-4633,NA,6.0
CVE-2008-4634,NA,3.5
CVE-2008-4635,NA,5.0
CVE-2008-4636,NA,7.2
CVE-2008-4637,NA,4.3
CVE-2008-4638,NA,4.6
CVE-2008-4639,NA,4.6
CVE-2008-4640,NA,3.6
CVE-2008-4641,NA,10.0
CVE-2008-4642,NA,7.5
CVE-2008-4643,NA,7.5
CVE-2008-4644,NA,7.5
CVE-2008-4645,NA,9.0
CVE-2008-4646,NA,2.1
CVE-2008-4647,NA,7.5
CVE-2008-4648,NA,4.3
CVE-2008-4649,NA,7.5
CVE-2008-4650,NA,7.5
CVE-2008-4651,NA,6.0
CVE-2008-4652,NA,9.3
CVE-2008-4653,NA,7.5
CVE-2008-4654,NA,9.3
CVE-2008-4655,NA,7.5
CVE-2008-4656,NA,7.5
CVE-2008-4657,NA,7.5
CVE-2008-4658,NA,7.5
CVE-2008-4659,NA,7.5
CVE-2008-4660,NA,7.5
CVE-2008-4661,NA,4.3
CVE-2008-4662,NA,6.8
CVE-2008-4663,NA,4.3
CVE-2008-4664,NA,9.3
CVE-2008-4665,NA,7.5
CVE-2008-4666,NA,6.8
CVE-2008-4667,NA,7.5
CVE-2008-4668,NA,9.0
CVE-2008-4669,NA,4.3
CVE-2008-4670,NA,4.3
CVE-2008-4671,NA,4.3
CVE-2008-4672,NA,4.3
CVE-2008-4673,NA,10.0
CVE-2008-4674,NA,6.8
CVE-2008-4675,NA,7.5
CVE-2008-4676,NA,6.8
CVE-2008-4677,NA,4.3
CVE-2008-4678,NA,7.8
CVE-2008-4679,NA,6.8
CVE-2008-4680,NA,4.3
CVE-2008-4681,NA,4.3
CVE-2008-4682,NA,5.0
CVE-2008-4683,NA,5.0
CVE-2008-4684,NA,4.3
CVE-2008-4685,NA,5.0
CVE-2008-4686,NA,9.3
CVE-2008-4687,NA,9.0
CVE-2008-4688,NA,5.0
CVE-2008-4689,NA,7.5
CVE-2008-4690,NA,10.0
CVE-2008-4691,NA,5.0
CVE-2008-4692,NA,10.0
CVE-2008-4693,NA,5.0
CVE-2008-4694,NA,9.3
CVE-2008-4695,NA,9.3
CVE-2008-4696,NA,4.3
CVE-2008-4697,NA,4.3
CVE-2008-4698,NA,5.8
CVE-2008-4699,NA,9.3
CVE-2008-4700,NA,6.8
CVE-2008-4701,NA,6.8
CVE-2008-4702,NA,7.5
CVE-2008-4703,NA,7.5
CVE-2008-4704,NA,10.0
CVE-2008-4705,NA,7.5
CVE-2008-4706,NA,7.5
CVE-2008-4707,NA,5.0
CVE-2008-4708,NA,7.5
CVE-2008-4709,NA,7.5
CVE-2008-4710,NA,4.3
CVE-2008-4711,NA,6.8
CVE-2008-4712,NA,6.8
CVE-2008-4713,NA,7.5
CVE-2008-4714,NA,7.5
CVE-2008-4715,NA,7.5
CVE-2008-4716,NA,7.5
CVE-2008-4717,NA,7.5
CVE-2008-4718,NA,7.5
CVE-2008-4719,NA,9.3
CVE-2008-4720,NA,9.3
CVE-2008-4721,NA,7.5
CVE-2008-4722,NA,9.0
CVE-2008-4723,NA,4.3
CVE-2008-4724,NA,4.3
CVE-2008-4725,NA,4.3
CVE-2008-4726,NA,9.0
CVE-2008-4727,NA,4.3
CVE-2008-4728,NA,9.3
CVE-2008-4729,NA,6.8
CVE-2008-4730,NA,4.3
CVE-2008-4731,NA,10.0
CVE-2008-4732,NA,7.5
CVE-2008-4733,NA,4.3
CVE-2008-4734,NA,7.5
CVE-2008-4735,NA,8.5
CVE-2008-4736,NA,7.5
CVE-2008-4737,NA,4.3
CVE-2008-4738,NA,7.5
CVE-2008-4739,NA,6.8
CVE-2008-4740,NA,5.1
CVE-2008-4741,NA,5.0
CVE-2008-4742,NA,4.3
CVE-2008-4743,NA,7.5
CVE-2008-4744,NA,7.5
CVE-2008-4745,NA,4.3
CVE-2008-4746,NA,7.5
CVE-2008-4747,NA,2.1
CVE-2008-4748,NA,7.6
CVE-2008-4749,NA,9.3
CVE-2008-4750,NA,9.3
CVE-2008-4751,NA,4.3
CVE-2008-4752,NA,7.5
CVE-2008-4753,NA,7.5
CVE-2008-4754,NA,5.8
CVE-2008-4755,NA,7.5
CVE-2008-4756,NA,4.3
CVE-2008-4757,NA,7.5
CVE-2008-4758,NA,5.0
CVE-2008-4759,NA,5.0
CVE-2008-4760,NA,6.8
CVE-2008-4761,NA,4.3
CVE-2008-4762,NA,9.0
CVE-2008-4763,NA,4.3
CVE-2008-4764,NA,5.0
CVE-2008-4765,NA,7.5
CVE-2008-4766,NA,7.5
CVE-2008-4767,NA,9.0
CVE-2008-4768,NA,7.5
CVE-2008-4769,NA,9.3
CVE-2008-4770,NA,10.0
CVE-2008-4771,NA,9.3
CVE-2008-4772,NA,7.5
CVE-2008-4773,NA,5.0
CVE-2008-4774,NA,4.3
CVE-2008-4775,NA,2.6
CVE-2008-4776,NA,4.3
CVE-2008-4777,NA,7.5
CVE-2008-4778,NA,7.5
CVE-2008-4779,NA,10.0
CVE-2008-4780,NA,6.8
CVE-2008-4781,NA,7.5
CVE-2008-4782,NA,7.5
CVE-2008-4783,NA,7.5
CVE-2008-4784,NA,7.5
CVE-2008-4785,NA,7.5
CVE-2008-4786,NA,7.5
CVE-2008-4787,NA,5.8
CVE-2008-4788,NA,5.0
CVE-2008-4789,NA,6.0
CVE-2008-4790,NA,6.0
CVE-2008-4791,NA,6.0
CVE-2008-4792,NA,6.0
CVE-2008-4793,NA,7.5
CVE-2008-4794,NA,9.3
CVE-2008-4795,NA,4.3
CVE-2008-4796,NA,10.0
CVE-2008-4797,NA,5.0
CVE-2008-4798,NA,9.3
CVE-2008-4799,NA,4.3
CVE-2008-4800,NA,5.0
CVE-2008-4801,NA,10.0
CVE-2008-4802,NA,4.3
CVE-2008-4803,NA,4.3
CVE-2008-4804,NA,7.5
CVE-2008-4805,NA,4.3
CVE-2008-4806,NA,7.5
CVE-2008-4807,NA,2.1
CVE-2008-4808,NA,5.0
CVE-2008-4809,NA,10.0
CVE-2008-4810,NA,7.5
CVE-2008-4811,NA,7.5
CVE-2008-4812,NA,9.3
CVE-2008-4813,NA,9.3
CVE-2008-4814,NA,9.3
CVE-2008-4815,NA,7.5
CVE-2008-4816,NA,4.3
CVE-2008-4817,NA,9.3
CVE-2008-4818,NA,4.3
CVE-2008-4819,NA,6.8
CVE-2008-4820,NA,7.1
CVE-2008-4821,NA,4.3
CVE-2008-4822,NA,6.8
CVE-2008-4823,NA,4.3
CVE-2008-4824,NA,9.3
CVE-2008-4825,NA,9.3
CVE-2008-4826,NA,NA
CVE-2008-4827,NA,9.3
CVE-2008-4828,NA,10.0
CVE-2008-4829,NA,9.3
CVE-2008-4830,NA,9.3
CVE-2008-4831,NA,7.2
CVE-2008-4832,NA,6.9
CVE-2008-4833,NA,NA
CVE-2008-4834,NA,10.0
CVE-2008-4835,NA,10.0
CVE-2008-4836,NA,NA
CVE-2008-4837,NA,9.3
CVE-2008-4838,NA,NA
CVE-2008-4839,NA,NA
CVE-2008-4840,NA,NA
CVE-2008-4841,NA,9.3
CVE-2008-4842,NA,NA
CVE-2008-4843,NA,NA
CVE-2008-4844,NA,9.3
CVE-2008-4845,NA,NA
CVE-2008-4846,NA,NA
CVE-2008-4847,NA,NA
CVE-2008-4848,NA,NA
CVE-2008-4849,NA,NA
CVE-2008-4850,NA,NA
CVE-2008-4851,NA,NA
CVE-2008-4852,NA,NA
CVE-2008-4853,NA,NA
CVE-2008-4854,NA,NA
CVE-2008-4855,NA,NA
CVE-2008-4856,NA,NA
CVE-2008-4857,NA,NA
CVE-2008-4858,NA,NA
CVE-2008-4859,NA,NA
CVE-2008-4860,NA,NA
CVE-2008-4861,NA,NA
CVE-2008-4862,NA,NA
CVE-2008-4863,NA,6.9
CVE-2008-4864,NA,7.5
CVE-2008-4865,NA,7.2
CVE-2008-4866,NA,10.0
CVE-2008-4867,NA,10.0
CVE-2008-4868,NA,10.0
CVE-2008-4869,NA,10.0
CVE-2008-4870,NA,2.1
CVE-2008-4871,NA,4.3
CVE-2008-4872,NA,4.3
CVE-2008-4873,NA,10.0
CVE-2008-4874,NA,5.0
CVE-2008-4875,NA,6.8
CVE-2008-4876,NA,4.3
CVE-2008-4877,NA,6.8
CVE-2008-4878,NA,8.5
CVE-2008-4879,NA,7.5
CVE-2008-4880,NA,7.5
CVE-2008-4881,NA,7.5
CVE-2008-4882,NA,7.5
CVE-2008-4883,NA,7.5
CVE-2008-4884,NA,7.5
CVE-2008-4885,NA,7.5
CVE-2008-4886,NA,7.5
CVE-2008-4887,NA,7.5
CVE-2008-4888,NA,4.3
CVE-2008-4889,NA,7.5
CVE-2008-4890,NA,7.5
CVE-2008-4891,NA,4.3
CVE-2008-4892,NA,4.3
CVE-2008-4893,NA,2.6
CVE-2008-4894,NA,5.1
CVE-2008-4895,NA,7.5
CVE-2008-4896,NA,4.3
CVE-2008-4897,NA,6.8
CVE-2008-4898,NA,4.3
CVE-2008-4899,NA,6.8
CVE-2008-4900,NA,7.5
CVE-2008-4901,NA,7.5
CVE-2008-4902,NA,7.5
CVE-2008-4903,NA,4.3
CVE-2008-4904,NA,6.0
CVE-2008-4905,NA,5.0
CVE-2008-4906,NA,7.5
CVE-2008-4907,NA,4.3
CVE-2008-4908,NA,3.3
CVE-2008-4909,NA,4.3
CVE-2008-4910,NA,10.0
CVE-2008-4911,NA,7.5
CVE-2008-4912,NA,7.5
CVE-2008-4913,NA,5.0
CVE-2008-4914,NA,4.7
CVE-2008-4915,NA,6.9
CVE-2008-4916,NA,4.6
CVE-2008-4917,NA,7.2
CVE-2008-4918,NA,4.3
CVE-2008-4919,NA,8.8
CVE-2008-4920,NA,NA
CVE-2008-4921,NA,7.5
CVE-2008-4922,NA,9.3
CVE-2008-4923,NA,9.0
CVE-2008-4924,NA,9.0
CVE-2008-4925,NA,9.0
CVE-2008-4926,NA,9.0
CVE-2008-4927,NA,4.3
CVE-2008-4928,NA,4.3
CVE-2008-4929,NA,5.0
CVE-2008-4930,NA,5.0
CVE-2008-4931,NA,4.3
CVE-2008-4932,NA,9.0
CVE-2008-4933,NA,7.8
CVE-2008-4934,NA,7.8
CVE-2008-4935,NA,6.9
CVE-2008-4936,NA,6.9
CVE-2008-4937,NA,2.6
CVE-2008-4938,NA,6.9
CVE-2008-4939,NA,6.9
CVE-2008-4940,NA,6.9
CVE-2008-4941,NA,6.9
CVE-2008-4942,NA,6.9
CVE-2008-4943,NA,6.9
CVE-2008-4944,NA,6.9
CVE-2008-4945,NA,6.9
CVE-2008-4946,NA,6.9
CVE-2008-4947,NA,6.9
CVE-2008-4948,NA,6.9
CVE-2008-4949,NA,6.9
CVE-2008-4950,NA,6.9
CVE-2008-4951,NA,6.9
CVE-2008-4952,NA,6.9
CVE-2008-4953,NA,6.9
CVE-2008-4954,NA,6.9
CVE-2008-4955,NA,6.2
CVE-2008-4956,NA,6.9
CVE-2008-4957,NA,6.9
CVE-2008-4958,NA,6.9
CVE-2008-4959,NA,6.9
CVE-2008-4960,NA,6.9
CVE-2008-4963,NA,7.1
CVE-2008-4964,NA,6.9
CVE-2008-4965,NA,6.9
CVE-2008-4966,NA,6.9
CVE-2008-4967,NA,6.9
CVE-2008-4968,NA,6.9
CVE-2008-4969,NA,6.9
CVE-2008-4970,NA,6.9
CVE-2008-4971,NA,6.9
CVE-2008-4972,NA,6.9
CVE-2008-4973,NA,6.9
CVE-2008-4974,NA,6.9
CVE-2008-4975,NA,6.9
CVE-2008-4976,NA,6.9
CVE-2008-4977,NA,6.9
CVE-2008-4978,NA,6.9
CVE-2008-4979,NA,6.9
CVE-2008-4980,NA,6.9
CVE-2008-4981,NA,6.9
CVE-2008-4982,NA,6.9
CVE-2008-4983,NA,6.9
CVE-2008-4984,NA,6.9
CVE-2008-4985,NA,6.9
CVE-2008-4986,NA,6.9
CVE-2008-4987,NA,6.9
CVE-2008-4988,NA,6.9
CVE-2008-4989,NA,4.3
CVE-2008-4990,NA,6.9
CVE-2008-4991,NA,7.5
CVE-2008-4992,NA,4.6
CVE-2008-4993,NA,6.9
CVE-2008-4994,NA,6.9
CVE-2008-4995,NA,6.9
CVE-2008-4996,NA,6.9
CVE-2008-4997,NA,6.9
CVE-2008-4998,NA,6.9
CVE-2008-4999,NA,7.8
CVE-2008-5000,NA,6.8
CVE-2008-5001,NA,9.3
CVE-2008-5002,NA,9.3
CVE-2008-5003,NA,7.5
CVE-2008-5004,NA,7.5
CVE-2008-5005,NA,10.0
CVE-2008-5006,NA,5.0
CVE-2008-5007,NA,6.9
CVE-2008-5008,NA,9.3
CVE-2008-5009,NA,4.0
CVE-2008-5010,NA,10.0
CVE-2008-5011,NA,4.3
CVE-2008-5012,NA,5.0
CVE-2008-5013,NA,9.3
CVE-2008-5014,NA,10.0
CVE-2008-5015,NA,5.1
CVE-2008-5016,NA,5.0
CVE-2008-5017,NA,10.0
CVE-2008-5018,NA,10.0
CVE-2008-5019,NA,4.3
CVE-2008-5020,NA,NA
CVE-2008-5021,NA,9.3
CVE-2008-5022,NA,7.5
CVE-2008-5023,NA,7.5
CVE-2008-5024,NA,7.5
CVE-2008-5025,NA,7.8
CVE-2008-5026,NA,3.5
CVE-2008-5027,NA,6.5
CVE-2008-5028,NA,6.8
CVE-2008-5029,NA,4.9
CVE-2008-5030,NA,10.0
CVE-2008-5031,NA,10.0
CVE-2008-5032,NA,9.3
CVE-2008-5033,NA,7.8
CVE-2008-5034,NA,6.9
CVE-2008-5035,NA,5.0
CVE-2008-5036,NA,9.3
CVE-2008-5037,NA,7.5
CVE-2008-5038,NA,10.0
CVE-2008-5039,NA,4.3
CVE-2008-5040,NA,7.5
CVE-2008-5041,NA,7.5
CVE-2008-5042,NA,7.5
CVE-2008-5043,NA,3.5
CVE-2008-5044,NA,4.0
CVE-2008-5045,NA,10.0
CVE-2008-5046,NA,7.5
CVE-2008-5047,NA,7.5
CVE-2008-5048,NA,7.2
CVE-2008-5049,NA,7.2
CVE-2008-5050,NA,9.3
CVE-2008-5051,NA,7.5
CVE-2008-5052,NA,10.0
CVE-2008-5053,NA,10.0
CVE-2008-5054,NA,7.5
CVE-2008-5055,NA,7.5
CVE-2008-5056,NA,4.3
CVE-2008-5057,NA,7.5
CVE-2008-5058,NA,7.5
CVE-2008-5059,NA,4.3
CVE-2008-5060,NA,10.0
CVE-2008-5061,NA,4.3
CVE-2008-5062,NA,5.0
CVE-2008-5063,NA,10.0
CVE-2008-5064,NA,7.5
CVE-2008-5065,NA,7.5
CVE-2008-5066,NA,10.0
CVE-2008-5067,NA,4.3
CVE-2008-5068,NA,4.3
CVE-2008-5069,NA,7.5
CVE-2008-5070,NA,7.5
CVE-2008-5071,NA,9.0
CVE-2008-5072,NA,4.3
CVE-2008-5073,NA,9.3
CVE-2008-5074,NA,7.5
CVE-2008-5075,NA,6.8
CVE-2008-5076,NA,4.6
CVE-2008-5077,NA,5.8
CVE-2008-5078,NA,6.8
CVE-2008-5079,NA,4.9
CVE-2008-5080,NA,4.3
CVE-2008-5081,NA,5.0
CVE-2008-5082,NA,6.0
CVE-2008-5086,NA,7.2
CVE-2008-5087,NA,7.5
CVE-2008-5088,NA,7.5
CVE-2008-5089,NA,9.3
CVE-2008-5090,NA,10.0
CVE-2008-5091,NA,10.0
CVE-2008-5092,NA,10.0
CVE-2008-5093,NA,4.3
CVE-2008-5094,NA,10.0
CVE-2008-5095,NA,4.3
CVE-2008-5096,NA,5.0
CVE-2008-5097,NA,7.5
CVE-2008-5098,NA,4.3
CVE-2008-5099,NA,4.6
CVE-2008-5100,NA,10.0
CVE-2008-5101,NA,9.3
CVE-2008-5102,NA,4.0
CVE-2008-5103,NA,7.2
CVE-2008-5104,NA,7.2
CVE-2008-5105,NA,5.0
CVE-2008-5106,NA,10.0
CVE-2008-5107,NA,1.9
CVE-2008-5108,NA,6.8
CVE-2008-5109,NA,5.0
CVE-2008-5110,NA,9.3
CVE-2008-5111,NA,4.7
CVE-2008-5112,NA,5.0
CVE-2008-5113,NA,4.0
CVE-2008-5114,NA,4.3
CVE-2008-5115,NA,6.8
CVE-2008-5116,NA,7.8
CVE-2008-5117,NA,6.4
CVE-2008-5118,NA,4.3
CVE-2008-5119,NA,4.3
CVE-2008-5120,NA,10.0
CVE-2008-5121,NA,7.2
CVE-2008-5122,NA,7.5
CVE-2008-5123,NA,6.8
CVE-2008-5124,NA,7.5
CVE-2008-5125,NA,6.8
CVE-2008-5126,NA,4.3
CVE-2008-5127,NA,5.0
CVE-2008-5128,NA,5.0
CVE-2008-5129,NA,5.0
CVE-2008-5130,NA,5.0
CVE-2008-5131,NA,7.5
CVE-2008-5132,NA,7.5
CVE-2008-5133,NA,5.8
CVE-2008-5134,NA,10.0
CVE-2008-5135,NA,6.2
CVE-2008-5136,NA,6.9
CVE-2008-5137,NA,6.9
CVE-2008-5138,NA,6.9
CVE-2008-5139,NA,6.9
CVE-2008-5140,NA,6.9
CVE-2008-5141,NA,6.9
CVE-2008-5142,NA,6.9
CVE-2008-5143,NA,6.9
CVE-2008-5144,NA,6.9
CVE-2008-5145,NA,6.9
CVE-2008-5146,NA,6.9
CVE-2008-5147,NA,6.9
CVE-2008-5148,NA,6.9
CVE-2008-5149,NA,6.9
CVE-2008-5150,NA,6.9
CVE-2008-5151,NA,6.9
CVE-2008-5152,NA,6.9
CVE-2008-5153,NA,6.9
CVE-2008-5154,NA,6.9
CVE-2008-5155,NA,9.3
CVE-2008-5156,NA,6.9
CVE-2008-5157,NA,6.9
CVE-2008-5158,NA,7.5
CVE-2008-5159,NA,10.0
CVE-2008-5160,NA,5.0
CVE-2008-5161,NA,2.6
CVE-2008-5162,NA,6.9
CVE-2008-5163,NA,7.5
CVE-2008-5164,NA,4.3
CVE-2008-5165,NA,7.5
CVE-2008-5166,NA,7.5
CVE-2008-5167,NA,9.3
CVE-2008-5168,NA,7.5
CVE-2008-5169,NA,7.5
CVE-2008-5170,NA,7.5
CVE-2008-5171,NA,9.3
CVE-2008-5172,NA,4.3
CVE-2008-5173,NA,9.0
CVE-2008-5174,NA,7.5
CVE-2008-5175,NA,9.3
CVE-2008-5176,NA,9.3
CVE-2008-5177,NA,10.0
CVE-2008-5178,NA,9.3
CVE-2008-5179,NA,5.0
CVE-2008-5180,NA,5.0
CVE-2008-5181,NA,5.0
CVE-2008-5182,NA,6.9
CVE-2008-5183,NA,4.3
CVE-2008-5184,NA,10.0
CVE-2008-5185,NA,5.0
CVE-2008-5186,NA,7.5
CVE-2008-5187,NA,7.5
CVE-2008-5188,NA,7.2
CVE-2008-5189,NA,5.0
CVE-2008-5190,NA,7.5
CVE-2008-5191,NA,7.5
CVE-2008-5192,NA,7.5
CVE-2008-5193,NA,4.3
CVE-2008-5194,NA,7.5
CVE-2008-5195,NA,7.5
CVE-2008-5196,NA,7.5
CVE-2008-5197,NA,7.5
CVE-2008-5198,NA,7.5
CVE-2008-5199,NA,7.5
CVE-2008-5200,NA,7.5
CVE-2008-5201,NA,7.5
CVE-2008-5202,NA,4.3
CVE-2008-5203,NA,4.3
CVE-2008-5204,NA,6.8
CVE-2008-5205,NA,4.3
CVE-2008-5206,NA,7.5
CVE-2008-5207,NA,6.8
CVE-2008-5208,NA,7.5
CVE-2008-5209,NA,5.0
CVE-2008-5210,NA,9.3
CVE-2008-5211,NA,2.6
CVE-2008-5212,NA,7.5
CVE-2008-5213,NA,7.5
CVE-2008-5214,NA,4.3
CVE-2008-5215,NA,7.5
CVE-2008-5216,NA,7.5
CVE-2008-5217,NA,5.1
CVE-2008-5218,NA,5.0
CVE-2008-5219,NA,7.5
CVE-2008-5220,NA,10.0
CVE-2008-5221,NA,7.5
CVE-2008-5222,NA,7.5
CVE-2008-5223,NA,7.5
CVE-2008-5224,NA,4.3
CVE-2008-5225,NA,4.3
CVE-2008-5226,NA,7.5
CVE-2008-5227,NA,10.0
CVE-2008-5228,NA,2.6
CVE-2008-5229,NA,6.9
CVE-2008-5230,NA,6.8
CVE-2008-5231,NA,9.3
CVE-2008-5232,NA,9.3
CVE-2008-5233,NA,4.3
CVE-2008-5234,NA,9.3
CVE-2008-5235,NA,9.3
CVE-2008-5236,NA,9.3
CVE-2008-5237,NA,10.0
CVE-2008-5238,NA,7.1
CVE-2008-5239,NA,4.3
CVE-2008-5240,NA,4.3
CVE-2008-5241,NA,4.3
CVE-2008-5242,NA,6.8
CVE-2008-5243,NA,4.3
CVE-2008-5244,NA,10.0
CVE-2008-5245,NA,9.3
CVE-2008-5246,NA,9.3
CVE-2008-5247,NA,4.3
CVE-2008-5248,NA,4.3
CVE-2008-5249,NA,4.3
CVE-2008-5250,NA,3.5
CVE-2008-5252,NA,5.8
CVE-2008-5256,NA,4.4
CVE-2008-5257,NA,4.3
CVE-2008-5259,NA,9.3
CVE-2008-5260,NA,9.3
CVE-2008-5262,NA,7.5
CVE-2008-5263,NA,6.8
CVE-2008-5264,NA,4.3
CVE-2008-5265,NA,6.8
CVE-2008-5266,NA,4.3
CVE-2008-5267,NA,6.8
CVE-2008-5268,NA,7.5
CVE-2008-5269,NA,7.5
CVE-2008-5270,NA,7.5
CVE-2008-5271,NA,4.3
CVE-2008-5272,NA,4.0
CVE-2008-5273,NA,7.5
CVE-2008-5274,NA,5.0
CVE-2008-5275,NA,7.5
CVE-2008-5276,NA,9.3
CVE-2008-5277,NA,4.3
CVE-2008-5278,NA,4.3
CVE-2008-5279,NA,10.0
CVE-2008-5280,NA,5.0
CVE-2008-5281,NA,10.0
CVE-2008-5282,NA,10.0
CVE-2008-5283,NA,6.4
CVE-2008-5284,NA,10.0
CVE-2008-5285,NA,5.0
CVE-2008-5286,NA,7.5
CVE-2008-5287,NA,7.5
CVE-2008-5288,NA,6.8
CVE-2008-5289,NA,7.5
CVE-2008-5290,NA,4.3
CVE-2008-5291,NA,7.5
CVE-2008-5292,NA,7.5
CVE-2008-5293,NA,7.5
CVE-2008-5294,NA,7.5
CVE-2008-5295,NA,7.5
CVE-2008-5296,NA,6.8
CVE-2008-5297,NA,7.6
CVE-2008-5298,NA,2.1
CVE-2008-5299,NA,6.9
CVE-2008-5300,NA,4.9
CVE-2008-5301,NA,6.4
CVE-2008-5302,NA,6.9
CVE-2008-5303,NA,6.9
CVE-2008-5304,NA,4.3
CVE-2008-5305,NA,10.0
CVE-2008-5306,NA,7.5
CVE-2008-5307,NA,7.5
CVE-2008-5308,NA,7.5
CVE-2008-5309,NA,7.5
CVE-2008-5310,NA,7.5
CVE-2008-5311,NA,7.5
CVE-2008-5312,NA,6.9
CVE-2008-5313,NA,6.9
CVE-2008-5314,NA,4.3
CVE-2008-5315,NA,7.8
CVE-2008-5316,NA,10.0
CVE-2008-5317,NA,10.0
CVE-2008-5318,NA,5.0
CVE-2008-5319,NA,5.0
CVE-2008-5320,NA,6.5
CVE-2008-5321,NA,7.5
CVE-2008-5322,NA,7.8
CVE-2008-5323,NA,4.3
CVE-2008-5324,NA,4.3
CVE-2008-5325,NA,4.3
CVE-2008-5326,NA,4.4
CVE-2008-5327,NA,6.5
CVE-2008-5328,NA,4.6
CVE-2008-5329,NA,7.5
CVE-2008-5330,NA,4.3
CVE-2008-5331,NA,7.5
CVE-2008-5332,NA,10.0
CVE-2008-5333,NA,7.5
CVE-2008-5334,NA,10.0
CVE-2008-5335,NA,6.8
CVE-2008-5336,NA,7.5
CVE-2008-5337,NA,7.5
CVE-2008-5338,NA,4.3
CVE-2008-5339,NA,5.0
CVE-2008-5340,NA,10.0
CVE-2008-5341,NA,5.0
CVE-2008-5342,NA,5.0
CVE-2008-5343,NA,9.0
CVE-2008-5344,NA,7.5
CVE-2008-5345,NA,7.5
CVE-2008-5346,NA,7.1
CVE-2008-5347,NA,7.5
CVE-2008-5348,NA,7.1
CVE-2008-5349,NA,7.1
CVE-2008-5350,NA,5.0
CVE-2008-5351,NA,7.5
CVE-2008-5352,NA,9.3
CVE-2008-5353,NA,10.0
CVE-2008-5354,NA,9.3
CVE-2008-5355,NA,10.0
CVE-2008-5356,NA,9.3
CVE-2008-5357,NA,9.3
CVE-2008-5358,NA,9.3
CVE-2008-5359,NA,9.3
CVE-2008-5360,NA,6.4
CVE-2008-5361,NA,4.3
CVE-2008-5362,NA,4.3
CVE-2008-5363,NA,4.3
CVE-2008-5364,NA,9.3
CVE-2008-5365,NA,7.5
CVE-2008-5366,NA,6.9
CVE-2008-5367,NA,6.9
CVE-2008-5368,NA,6.9
CVE-2008-5369,NA,6.9
CVE-2008-5370,NA,6.9
CVE-2008-5371,NA,6.9
CVE-2008-5372,NA,6.9
CVE-2008-5373,NA,6.9
CVE-2008-5374,NA,6.9
CVE-2008-5375,NA,6.9
CVE-2008-5376,NA,6.9
CVE-2008-5377,NA,6.9
CVE-2008-5378,NA,6.9
CVE-2008-5379,NA,6.9
CVE-2008-5380,NA,6.9
CVE-2008-5381,NA,9.3
CVE-2008-5382,NA,6.8
CVE-2008-5383,NA,9.3
CVE-2008-5384,NA,6.9
CVE-2008-5385,NA,6.9
CVE-2008-5386,NA,6.9
CVE-2008-5387,NA,6.2
CVE-2008-5388,NA,NA
CVE-2008-5389,NA,NA
CVE-2008-5390,NA,NA
CVE-2008-5391,NA,NA
CVE-2008-5392,NA,NA
CVE-2008-5393,NA,10.0
CVE-2008-5394,NA,7.2
CVE-2008-5395,NA,4.9
CVE-2008-5396,NA,7.2
CVE-2008-5397,NA,7.2
CVE-2008-5398,NA,9.3
CVE-2008-5399,NA,4.3
CVE-2008-5400,NA,6.8
CVE-2008-5401,NA,10.0
CVE-2008-5402,NA,10.0
CVE-2008-5403,NA,10.0
CVE-2008-5404,NA,10.0
CVE-2008-5405,NA,9.3
CVE-2008-5406,NA,9.3
CVE-2008-5407,NA,9.4
CVE-2008-5408,NA,9.0
CVE-2008-5409,NA,9.3
CVE-2008-5410,NA,7.8
CVE-2008-5411,NA,5.0
CVE-2008-5412,NA,10.0
CVE-2008-5413,NA,5.0
CVE-2008-5414,NA,10.0
CVE-2008-5415,NA,10.0
CVE-2008-5416,NA,9.0
CVE-2008-5417,NA,2.1
CVE-2008-5418,NA,5.1
CVE-2008-5419,NA,10.0
CVE-2008-5420,NA,7.8
CVE-2008-5421,NA,5.0
CVE-2008-5422,NA,7.5
CVE-2008-5423,NA,4.3
CVE-2008-5424,NA,4.3
CVE-2008-5425,NA,4.3
CVE-2008-5426,NA,4.3
CVE-2008-5427,NA,4.3
CVE-2008-5428,NA,4.3
CVE-2008-5429,NA,4.3
CVE-2008-5430,NA,4.3
CVE-2008-5431,NA,5.0
CVE-2008-5432,NA,4.3
CVE-2008-5433,NA,4.3
CVE-2008-5434,NA,6.5
CVE-2008-5435,NA,4.3
CVE-2008-5436,NA,5.5
CVE-2008-5437,NA,5.5
CVE-2008-5438,NA,4.3
CVE-2008-5439,NA,4.0
CVE-2008-5440,NA,7.5
CVE-2008-5441,NA,5.0
CVE-2008-5442,NA,5.0
CVE-2008-5443,NA,5.0
CVE-2008-5444,NA,10.0
CVE-2008-5445,NA,5.0
CVE-2008-5446,NA,3.5
CVE-2008-5447,NA,5.5
CVE-2008-5448,NA,10.0
CVE-2008-5449,NA,10.0
CVE-2008-5450,NA,1.2
CVE-2008-5451,NA,4.0
CVE-2008-5452,NA,5.5
CVE-2008-5453,NA,NA
CVE-2008-5454,NA,4.9
CVE-2008-5455,NA,4.9
CVE-2008-5456,NA,4.9
CVE-2008-5457,NA,10.0
CVE-2008-5458,NA,5.5
CVE-2008-5459,NA,5.0
CVE-2008-5460,NA,2.6
CVE-2008-5461,NA,6.8
CVE-2008-5462,NA,6.8
CVE-2008-5463,NA,4.9
CVE-2008-5464,NA,NA
CVE-2008-5465,NA,NA
